"iso_alpha_3_code","year_start","year_end","year_mid","env_total","env_mat","truemat_vr","truemat","truemat_vr_unscaled","truemat_unscaled","tp","tn","fp","fn","up","un","include_bmat","include_bmis_global","include_bmis","include_bmat_reason","include_bmis_reason","incomplete_vr_multiplier","check_outside_of_vr","study_period_coverage","citation_short","citation_long","completeness_inq","complete_vr","obs_matdeaths","final_env","final_pm","obs_selogpm","type","definition","mat_vr","nonmat_vr","tot","tot_vr","rho_ref","mat_vr_ref","tot_vr_ref","tot_ref","dmname"
"CRI",2009,2010,2009.5,NA,20,19,20,19,20,NA,800,NA,3,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","BIRMM 2014 (ISPRMM 2003-2012)","Proceso de Búsqueda Intencional y Reclasificación de Mortalidad Materna [Intentional Search Process and Reclassification of Maternal Mortality (ISPRMM)]. San José: Ministerio de Salud, Instituto Nacional de Estadística y Censos (INEC) [Costa Rica]; 2014 (in Spanish).",1,FALSE,20,847,0.0236127508854782,NA,"inq","maternal",10,803,815,813,0.997546012269939,10,813,815,NA
"CRI",2010,2011,2010.5,NA,16,16,NA,16,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","BIRMM 2014 (ISPRMM 2003-2012)","Proceso de Búsqueda Intencional y Reclasificación de Mortalidad Materna [Intentional Search Process and Reclassification of Maternal Mortality (ISPRMM)]. San José: Ministerio de Salud, Instituto Nacional de Estadística y Censos (INEC) [Costa Rica]; 2014 (in Spanish).",1.07476635514019,TRUE,16,920,0.0173913043478261,NA,"inq","maternal",13,907,920,920,1,13,920,920,"overlapoutvr.singleyrs"
"CRI",2011,2012,2011.5,NA,18,18,NA,18,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","BIRMM 2014 (ISPRMM 2003-2012)","Proceso de Búsqueda Intencional y Reclasificación de Mortalidad Materna [Intentional Search Process and Reclassification of Maternal Mortality (ISPRMM)]. San José: Ministerio de Salud, Instituto Nacional de Estadística y Censos (INEC) [Costa Rica]; 2014 (in Spanish).",1.13442211055276,TRUE,18,903,0.0199335548172757,NA,"inq","maternal",16,887,903,903,1,16,903,903,"overlapoutvr.singleyrs"
"CRI",2012,2013,2012.5,NA,22,22,22,22,22,13,860,9,9,0,0,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","BIRMM 2014 (ISPRMM 2003-2012)","Proceso de Búsqueda Intencional y Reclasificación de Mortalidad Materna [Intentional Search Process and Reclassification of Maternal Mortality (ISPRMM)]. San José: Ministerio de Salud, Instituto Nacional de Estadística y Censos (INEC) [Costa Rica]; 2014 (in Spanish).",1,TRUE,22,801,0.0274656679151061,NA,"inq","maternal",22,869,891,891,1,22,891,891,NA
"CRI",2017,2018,2017.5,1049,16,16,NA,16,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","BIRMM 2000-2017","Information retrieved during WHO country consultation 2019",1.39494680851064,TRUE,16,1049,0.0152526215443279,NA,"inq","maternal",15,983,998,998,1,15,998,998,"overlapoutvr.singleyrs"
"DNK",2002,2007,2004.5,NA,18,18,NA,18,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Maternal deaths in Denmark 2002–2006","Bødker B, Hvidman L, Weber T, Møller M, Aarre A, Nielsen KM et al. Maternal deaths in Denmark 2002–2006. Acta Obstet Gynecol Scand. 2009;88:556–62.",0.995892822217876,TRUE,18,5092,0.00353495679497251,NA,"inq","maternal",8,5084,5092,5092,1,0,1030,1030,"overlapoutvr.multipleyrs"
"DOM",2015,2016,2015.5,4444,196,128,196,128,196,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018.",1,FALSE,196,3820,0.0513089005235602,NA,"inq","maternal",35,2466,3815,2501,0.655570117955439,35,2501,3815,"overlapoutvr.singleyrs"
"DOM",2016,2017,2016.5,NA,NA,NA,NA,NA,NA,62,2497,1,65,NA,NA,FALSE,TRUE,TRUE,"No information on maternal deaths",NA,1,"N","all years","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018.",0.680933852140078,FALSE,NA,2625,NA,NA,"inq","maternal",63,2562,3838,2625,0.683949973944763,63,2625,3838,NA
"DOM",2017,2018,2017.5,4209,201,135,201,135,201,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018.",1,FALSE,201,3865,0.0520051746442432,NA,"inq","maternal",70,2191,3343,2261,0.676338618007777,70,2261,3343,"overlapoutvr.singleyrs"
"ECU",2008,2009,2008.5,NA,165,165,NA,165,NA,97,3714,0,68,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018.",0.800949824488953,FALSE,165,3879,0.0425367362722351,NA,"inq","maternal",97,3782,4765,3879,0.814060860440714,97,3879,4765,NA
"ECU",2009,2010,2009.5,NA,208,208,NA,208,NA,142,3714,0,66,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018.",0.806663924310983,FALSE,208,3922,0.0530341662417134,NA,"inq","maternal",142,3780,4819,3922,0.813861797053331,142,3922,4819,NA
"ECU",2010,2011,2010.5,NA,203,203,NA,203,NA,160,3749,0,43,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018.",0.815181518151815,FALSE,203,3952,0.0513663967611336,NA,"inq","maternal",160,3792,4861,3952,0.813001440032915,160,3952,4861,NA
"ECU",2011,2012,2011.5,NA,241,241,NA,241,NA,184,3740,0,57,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018.",0.831627324002507,FALSE,241,3981,0.0605375533785481,NA,"inq","maternal",184,3797,4873,3981,0.816950543812846,184,3981,4873,NA
"ECU",2012,2013,2012.5,NA,204,204,NA,204,NA,165,3610,0,39,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018.",0.810454738631534,FALSE,204,3814,0.0534871525957001,NA,"inq","maternal",165,3649,4660,3814,0.818454935622318,165,3814,4660,NA
"ECU",2013,2014,2013.5,NA,155,155,NA,155,NA,114,3638,0,41,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018.",0.820285467128028,FALSE,155,3793,0.0408647508568415,NA,"inq","maternal",114,3679,4671,3793,0.812031684864055,114,3793,4671,NA
"ECU",2014,2015,2014.5,NA,166,166,NA,166,NA,131,3545,0,35,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018.",0.814172882843352,FALSE,166,3711,0.0447318781999461,NA,"inq","maternal",131,3580,4585,3711,0.80937840785169,131,3711,4585,NA
"ECU",2015,2016,2015.5,NA,150,150,NA,150,NA,118,3400,0,32,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018.",0.781594011448701,FALSE,150,3550,0.0422535211267606,NA,"inq","maternal",118,3432,4414,3550,0.804259175351155,118,3550,4414,NA
"ECU",2016,2017,2016.5,NA,133,133,NA,133,NA,100,3736,0,33,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018.",0.819182722845649,FALSE,133,3869,0.0343758077022486,NA,"inq","maternal",100,3769,4834,3869,0.800372362432768,100,3869,4834,NA
"ECU",2017,2018,2017.5,NA,143,143,NA,143,NA,101,3484,13,42,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018.",0.785329018338727,FALSE,143,3640,0.0392857142857143,NA,"inq","maternal",114,3526,4575,3640,0.795628415300546,114,3640,4575,NA
"FIN",1987,1995,1991,NA,29,29,NA,29,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Pregnancy-associated deaths in Finland 1987–1994","Gissler M, Kauppila R, Meriläinen J, Toukomaa H, Hemminki E. Pregnancy-associated deaths in Finland 1987–1994 – definition problems and benefits of record linkage. Acta Obstet Gynecol Scand. 1997;76(7):651–7.",0.999563985175496,TRUE,29,9170,0.00316248636859324,NA,"inq","maternal",31,9139,9170,9170,1,3,1149,1149,"overlapoutvr.multipleyrs"
"FRA",1998,2003,2000.5,NA,305,305,305,305,305,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","Ten years of confidential inquiries into maternal deaths in France, 1998-2007","Saucedo M, Deneux-Tharaux C, Bouvier-Colle MH; French National Experts Committee on Maternal Mortality. Ten years of confidential inquiries into maternal deaths in France, 1998-2007. Obstet Gynecol. 2013 Oct;122(4):752-60.",1,TRUE,305,61801,0.00493519522337826,NA,"inq","maternal",299,62057,62356,62356,1,48,12414,12414,"overlapoutvr.multipleyrs"
"FRA",1999,2001,2000,NA,171,171,NA,171,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Country consultation 2019","Information retrieved during WHO country consultation 2019",1.00710615063433,TRUE,171,25085,0.0068168228024716,NA,"inq","maternal",103,24982,25085,25085,1,48,12414,12414,"overlapoutvr.multipleyrs"
"FRA",2001,2002,2001.5,NA,68,68,NA,68,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","ENCMM 2010-2012","Les morts maternelles en France: mieux comprendre pour mieux prévenir. 5e rapport de l’Enquête Nationale Confidentielle sur les Morts Maternelles (ENCMM) 2010-2012. France: Institut National de la Santé et de la Recherche Médicale (INSERM), Sante Publique France; 2017 (in French).",1.01091649694501,TRUE,68,12409,0.00547989362559433,NA,"inq","maternal",54,12355,12409,12409,1,54,12409,12409,"overlapoutvr.singleyrs"
"FRA",2002,2003,2002.5,NA,95,95,NA,95,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","ENCMM 2010-2012","Les morts maternelles en France: mieux comprendre pour mieux prévenir. 5e rapport de l’Enquête Nationale Confidentielle sur les Morts Maternelles (ENCMM) 2010-2012. France: Institut National de la Santé et de la Recherche Médicale (INSERM), Sante Publique France; 2017 (in French).",1.01369521912351,TRUE,95,12213,0.00777859657741751,NA,"inq","maternal",67,12146,12213,12213,1,67,12213,12213,"overlapoutvr.singleyrs"
"FRA",2003,2004,2003.5,NA,72,72,NA,72,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","ENCMM 2010-2012","Les morts maternelles en France: mieux comprendre pour mieux prévenir. 5e rapport de l’Enquête Nationale Confidentielle sur les Morts Maternelles (ENCMM) 2010-2012. France: Institut National de la Santé et de la Recherche Médicale (INSERM), Sante Publique France; 2017 (in French).",1.01473233404711,TRUE,72,11847,0.00607748797163839,NA,"inq","maternal",54,11793,11847,11847,1,54,11847,11847,"overlapoutvr.singleyrs"
"FRA",2004,2005,2004.5,NA,70,70,NA,70,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","ENCMM 2010-2012","Les morts maternelles en France: mieux comprendre pour mieux prévenir. 5e rapport de l’Enquête Nationale Confidentielle sur les Morts Maternelles (ENCMM) 2010-2012. France: Institut National de la Santé et de la Recherche Médicale (INSERM), Sante Publique France; 2017 (in French).",1.01467561521253,TRUE,70,11339,0.00617338389628715,NA,"inq","maternal",52,11287,11339,11339,1,52,11339,11339,"overlapoutvr.singleyrs"
"FRA",2005,2006,2005.5,NA,64,64,NA,64,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","ENCMM 2010-2012","Les morts maternelles en France: mieux comprendre pour mieux prévenir. 5e rapport de l’Enquête Nationale Confidentielle sur les Morts Maternelles (ENCMM) 2010-2012. France: Institut National de la Santé et de la Recherche Médicale (INSERM), Sante Publique France; 2017 (in French).",1.01546627619658,TRUE,64,11096,0.00576784426820476,NA,"inq","maternal",41,11055,11096,11096,1,41,11096,11096,"overlapoutvr.singleyrs"
"FRA",2006,2007,2006.5,NA,69,69,NA,69,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","ENCMM 2010-2012","Les morts maternelles en France: mieux comprendre pour mieux prévenir. 5e rapport de l’Enquête Nationale Confidentielle sur les Morts Maternelles (ENCMM) 2010-2012. France: Institut National de la Santé et de la Recherche Médicale (INSERM), Sante Publique France; 2017 (in French).",1.01130475741875,TRUE,69,10735,0.0064275733581742,NA,"inq","maternal",59,10676,10735,10735,1,59,10735,10735,"overlapoutvr.singleyrs"
"FRA",2007,2008,2007.5,NA,91,91,NA,91,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","ENCMM 2010-2012","Les morts maternelles en France: mieux comprendre pour mieux prévenir. 5e rapport de l’Enquête Nationale Confidentielle sur les Morts Maternelles (ENCMM) 2010-2012. France: Institut National de la Santé et de la Recherche Médicale (INSERM), Sante Publique France; 2017 (in French).",1.01040235525025,TRUE,91,10296,0.00883838383838384,NA,"inq","maternal",59,10237,10296,10296,1,59,10296,10296,"overlapoutvr.singleyrs"
"FRA",2008,2009,2008.5,NA,73,73,NA,73,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","ENCMM 2010-2012","Les morts maternelles en France: mieux comprendre pour mieux prévenir. 5e rapport de l’Enquête Nationale Confidentielle sur les Morts Maternelles (ENCMM) 2010-2012. France: Institut National de la Santé et de la Recherche Médicale (INSERM), Sante Publique France; 2017 (in French).",1.01329423264907,TRUE,73,10366,0.00704225352112676,NA,"inq","maternal",52,10314,10366,10366,1,52,10366,10366,"overlapoutvr.singleyrs"
"FRA",2009,2010,2009.5,NA,71,71,NA,71,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","ENCMM 2010-2012","Les morts maternelles en France: mieux comprendre pour mieux prévenir. 5e rapport de l’Enquête Nationale Confidentielle sur les Morts Maternelles (ENCMM) 2010-2012. France: Institut National de la Santé et de la Recherche Médicale (INSERM), Sante Publique France; 2017 (in French).",1.00422812192724,TRUE,71,10213,0.00695192401840791,NA,"inq","maternal",71,10142,10213,10213,1,71,10213,10213,"overlapoutvr.singleyrs"
"FRA",2010,2011,2010.5,NA,85,85,NA,85,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","ENCMM 2010-2012","Les morts maternelles en France: mieux comprendre pour mieux prévenir. 5e rapport de l’Enquête Nationale Confidentielle sur les Morts Maternelles (ENCMM) 2010-2012. France: Institut National de la Santé et de la Recherche Médicale (INSERM), Sante Publique France; 2017 (in French).",1.01410057024365,TRUE,85,9781,0.00869031796339842,NA,"inq","maternal",68,9713,9781,9781,1,68,9781,9781,"overlapoutvr.singleyrs"
"FRA",2011,2012,2011.5,NA,69,69,NA,69,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","ENCMM 2010-2012","Les morts maternelles en France: mieux comprendre pour mieux prévenir. 5e rapport de l’Enquête Nationale Confidentielle sur les Morts Maternelles (ENCMM) 2010-2012. France: Institut National de la Santé et de la Recherche Médicale (INSERM), Sante Publique France; 2017 (in French).",1.0163252240717,TRUE,69,9525,0.00724409448818898,NA,"inq","maternal",42,9483,9525,9525,1,42,9525,9525,"overlapoutvr.singleyrs"
"FRA",2012,2013,2012.5,NA,71,71,NA,71,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","ENCMM 2010-2012","Les morts maternelles en France: mieux comprendre pour mieux prévenir. 5e rapport de l’Enquête Nationale Confidentielle sur les Morts Maternelles (ENCMM) 2010-2012. France: Institut National de la Santé et de la Recherche Médicale (INSERM), Sante Publique France; 2017 (in French).",1.0034174842906,TRUE,71,9102,0.00780048341023951,NA,"inq","maternal",42,9060,9102,9102,1,42,9102,9102,"overlapoutvr.singleyrs"
"GBR",1985,1988,1986.5,NA,202,202,NA,202,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Saving Lives, Improving Mothers’ Care - Confidential Enquiries into Maternal Deaths and Morbidity 2009-2012","Knight M, Kenyon S, Brocklehurst P, Neilson J, Shakespeare J, Kurinczuk JJ (Eds.) on behalf of MBRRACE-UK. Saving Lives, Improving Mothers’ Care - Lessons learned to inform future maternity care from the UK and Ireland Confidential Enquiries into Maternal Deaths and Morbidity 2009–12. Oxford: National Perinatal Epidemiology Unit, University of Oxford 2014.",1.00074534873721,TRUE,202,34909,0.00578647340227448,NA,"inq","maternal",155,34754,34909,34909,1,51,11618,11618,"overlapoutvr.multipleyrs"
"GBR",1988,1991,1989.5,NA,218,218,NA,218,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Saving Lives, Improving Mothers’ Care - Confidential Enquiries into Maternal Deaths and Morbidity 2009-2012","Knight M, Kenyon S, Brocklehurst P, Neilson J, Shakespeare J, Kurinczuk JJ (Eds.) on behalf of MBRRACE-UK. Saving Lives, Improving Mothers’ Care - Lessons learned to inform future maternity care from the UK and Ireland Confidential Enquiries into Maternal Deaths and Morbidity 2009–12. Oxford: National Perinatal Epidemiology Unit, University of Oxford 2014.",1.00077209036317,TRUE,218,34997,0.0062291053518873,NA,"inq","maternal",171,34826,34997,34997,1,60,11682,11682,"overlapoutvr.multipleyrs"
"GBR",1991,1994,1992.5,NA,226,226,NA,226,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Saving Lives, Improving Mothers’ Care - Confidential Enquiries into Maternal Deaths and Morbidity 2009-2012","Knight M, Kenyon S, Brocklehurst P, Neilson J, Shakespeare J, Kurinczuk JJ (Eds.) on behalf of MBRRACE-UK. Saving Lives, Improving Mothers’ Care - Lessons learned to inform future maternity care from the UK and Ireland Confidential Enquiries into Maternal Deaths and Morbidity 2009–12. Oxford: National Perinatal Epidemiology Unit, University of Oxford 2014.",1.00265144965128,TRUE,226,34790,0.0064961195745904,NA,"inq","maternal",150,34640,34790,34790,1,52,11548,11548,"overlapoutvr.multipleyrs"
